datetime,open,high,low,close,volume
2020-04-06 07:00:00,134.376,134.388,134.013,134.107,0
2020-04-06 08:00:00,134.113,134.196,133.734,134.027,0
2020-04-06 09:00:00,134.021,134.071,133.764,134.02,0
2020-04-06 10:00:00,134.019,134.341,133.662,133.782,0
2020-04-06 11:00:00,133.784,134.196,133.727,134.144,0
2020-04-06 12:00:00,134.148,134.374,134.109,134.148,0
2020-04-06 13:00:00,134.146,134.341,133.954,134.277,0
2020-04-06 14:00:00,134.276,134.291,134.054,134.144,0
2020-04-06 15:00:00,134.146,134.233,133.343,133.649,0
2020-04-06 16:00:00,133.653,133.769,133.529,133.543,0
2020-04-06 17:00:00,133.544,133.602,133.5,133.555,0
2020-04-06 18:00:00,133.563,133.606,132.924,133.176,0
2020-04-06 19:00:00,133.181,133.659,133.178,133.458,0
2020-04-06 20:00:00,133.461,133.601,133.1,133.298,0
2020-04-06 21:00:00,133.303,133.624,133.214,133.58,0
2020-04-06 22:00:00,133.583,133.614,133.31,133.567,0
2020-04-06 23:00:00,133.57,133.603,133.325,133.384,0
2020-04-07 00:00:00,133.382,133.665,133.341,133.547,0
2020-04-07 01:00:00,133.541,133.663,133.428,133.611,0
2020-04-07 02:00:00,133.612,134.092,133.537,133.965,0
2020-04-07 03:00:00,133.965,134.447,133.917,134.349,0
2020-04-07 04:00:00,134.35,134.399,134.135,134.209,0
2020-04-07 05:00:00,134.211,134.328,133.938,134.291,0
2020-04-07 06:00:00,134.292,134.516,134.029,134.132,0
2020-04-07 07:00:00,134.123,134.638,133.975,134.533,0
2020-04-07 08:00:00,134.542,134.972,134.432,134.817,0
2020-04-07 09:00:00,134.815,134.853,134.524,134.823,0
2020-04-07 10:00:00,134.821,134.834,133.83,134.071,0
2020-04-07 11:00:00,134.068,134.531,134.051,134.492,0
2020-04-07 12:00:00,134.49,134.557,134.23,134.264,0
2020-04-07 13:00:00,134.268,134.491,134.169,134.485,0
2020-04-07 14:00:00,134.477,134.521,134.236,134.298,0
2020-04-07 15:00:00,134.296,134.388,134.185,134.231,0
2020-04-07 16:00:00,134.233,134.368,134.077,134.084,0
2020-04-07 17:00:00,134.084,134.168,133.808,134.084,0
2020-04-07 18:00:00,134.109,134.28,134.094,134.251,0
2020-04-07 19:00:00,134.251,134.251,134.025,134.048,0
2020-04-07 20:00:00,134.049,134.053,133.689,133.825,0
2020-04-07 21:00:00,133.824,134.144,133.782,133.935,0
2020-04-07 22:00:00,133.937,134.113,133.86,134.021,0
2020-04-07 23:00:00,134.019,134.048,133.904,133.985,0
2020-04-08 00:00:00,133.985,134.211,133.951,134.118,0
2020-04-08 01:00:00,134.118,134.352,134.09,134.334,0
2020-04-08 02:00:00,134.337,134.337,133.724,133.89,0
2020-04-08 03:00:00,133.893,134.083,133.778,134.036,0
2020-04-08 04:00:00,134.036,134.049,133.769,133.963,0
2020-04-08 05:00:00,133.967,134.213,133.95,134.178,0
2020-04-08 06:00:00,134.177,134.413,134.149,134.343,0
2020-04-08 07:00:00,134.341,134.761,134.299,134.574,0
2020-04-08 08:00:00,134.577,134.761,134.499,134.758,0
2020-04-08 09:00:00,134.76,134.939,134.611,134.774,0
2020-04-08 10:00:00,134.772,134.799,134.358,134.556,0
2020-04-08 11:00:00,134.564,135.017,134.548,134.693,0
2020-04-08 12:00:00,134.694,134.931,134.652,134.756,0
2020-04-08 13:00:00,134.756,134.887,134.659,134.81,0
2020-04-08 14:00:00,134.811,134.941,134.745,134.833,0
2020-04-08 15:00:00,134.833,134.923,134.677,134.681,0
2020-04-08 16:00:00,134.683,134.793,134.665,134.728,0
2020-04-08 17:00:00,134.707,134.881,134.587,134.85,0
2020-04-08 18:00:00,134.85,134.875,134.732,134.823,0
2020-04-08 19:00:00,134.823,135.016,134.798,134.967,0
2020-04-08 20:00:00,134.966,135.37,134.851,135.278,0
2020-04-08 21:00:00,135.277,135.316,134.984,135.074,0
2020-04-08 22:00:00,135.067,135.082,134.919,134.962,0
2020-04-08 23:00:00,134.963,135.131,134.924,135.057,0
2020-04-09 00:00:00,135.056,135.102,134.897,134.959,0
2020-04-09 01:00:00,134.957,134.989,134.645,134.646,0
2020-04-09 02:00:00,134.646,134.923,134.634,134.901,0
2020-04-09 03:00:00,134.902,135.17,134.835,135.106,0
2020-04-09 04:00:00,135.109,135.215,134.893,135.058,0
2020-04-09 05:00:00,135.056,135.314,134.995,135.252,0
2020-04-09 06:00:00,135.252,135.464,135.158,135.359,0
